sale_id,company_id,test_id,product_id,revenue
1072,3,25,21,10236.27
1073,2,24,20,33190.19
1074,12,6,9,34740.09
1075,13,17,18,12908.84
1076,5,29,26,34160.33
1077,8,28,25,37728.94
1078,1,8,11,6767.91
1079,14,8,11,683.11
1080,9,22,22,26693.36
1081,4,1,1,3534.53
1082,8,12,8,9558.59
1083,9,16,17,36352.11
1084,6,26,28,2019.27
1085,7,14,15,53590.36
1086,1,18,19,12832.8
1087,15,2,4,16105.06
1088,3,14,15,26693.16
1089,14,18,19,1132.01
1090,3,11,7,43408.65
1091,14,29,26,29022.06
1092,11,15,16,4825.7
1093,11,1,3,15459.75
1094,8,21,30,64960.46
1095,8,22,22,40267.71
1096,7,10,13,2747.31
1097,15,14,15,11110.85
1098,12,14,15,10249.2
1099,1,11,7,9381.23
1100,13,11,7,19366.76
1101,8,18,19,4747.95
1102,6,1,3,3040.9
1103,15,27,24,6179.36
1104,9,12,8,5610.82
1105,14,16,17,12008.54
1106,15,1,1,5800.21
1107,8,16,17,19530.66
1108,14,26,28,1311.86
1109,12,10,13,4245.89
1110,15,28,25,12741.83
1111,14,13,14,17616.26
1112,15,13,14,70015.16
1113,10,17,18,24046.42
1114,6,7,10,631.82
1115,5,24,20,15595.89
1116,8,16,17,28432.14
1117,15,10,13,9107.52
1118,7,22,22,14722.16
1119,10,7,10,11236.05
1120,13,15,16,3375.59
1121,8,24,20,24569.27
1122,3,8,11,2116.4
1123,10,29,26,24492.79
1124,3,18,19,1589.34
1125,9,28,25,3223.77
1126,3,16,17,52139.22
1127,15,14,15,54316.06
1128,9,22,22,26016.77
1129,3,26,28,1495.66
1130,10,29,26,32161.2
1131,2,15,16,1442.2
1132,1,7,10,5802.97
1133,2,28,25,18804.68
1134,1,2,2,38094.13
1135,2,10,13,532.32
1136,13,12,8,25519.07
1137,5,30,27,49212.18
1138,10,17,18,536.31
1139,14,29,26,34106.7
1140,14,16,17,10433.55
1141,1,25,21,26269.55
1142,10,26,28,3439.95
1143,4,23,23,60069.97
1144,7,28,25,43904.22
1145,1,3,6,33460.33
1146,13,7,10,4199.49
1147,6,15,16,2468.43
1148,2,3,6,6043.87
1149,5,1,3,26700.98
1150,2,18,19,11407.11
1151,3,22,22,885.08
1152,9,12,8,31757.6
1153,5,2,4,1402.2
1154,12,9,12,6021.69
1155,2,2,4,34549.74
1156,10,27,24,4099.35
1157,11,24,20,11609.87
1158,9,17,18,6552.88
1159,12,28,25,20208.0
1160,14,8,11,705.68
1161,10,3,6,37840.8
1162,6,2,2,11615.34
1163,12,11,7,8815.34
1164,9,7,10,2425.94
1165,7,28,25,2034.69
1166,10,11,7,37979.05
1167,13,2,2,66994.2
1168,7,6,9,80575.18
1169,4,23,23,64018.53
1170,6,29,26,13398.69
1171,9,17,18,17171.31
1172,12,26,28,466.1
1173,15,2,4,36452.06
1174,11,1,3,12230.07
1175,8,18,19,3071.98
1176,10,2,4,39257.11
1177,2,18,19,3722.07
1178,6,23,23,17224.29
1179,4,18,19,5585.23
1180,11,1,3,47752.02
1181,4,14,15,10631.1
1182,9,24,20,29449.95
1183,12,18,19,11225.35
1184,2,15,16,3436.65
1185,6,17,18,4175.12
1186,7,17,18,11540.31
1187,8,2,2,43816.2
1188,14,20,29,1958.17
1189,5,24,20,13949.86
1190,4,27,24,14250.67
1191,6,8,11,10306.83
1192,3,6,9,1642.15
1193,10,12,8,13179.06
1194,10,1,1,6137.48
1195,11,3,6,18401.69
1196,3,23,23,71465.48
1197,3,22,22,21952.7
1198,2,2,4,39896.12
1199,13,16,17,6072.22
1200,8,12,8,18530.19
1201,3,23,23,24182.46
1202,14,18,19,475.51
1203,15,12,8,12059.52
1204,11,2,2,4587.38
1205,5,24,20,4843.95
1206,11,14,15,53752.77
1207,4,22,22,7453.53
1208,3,9,12,40294.65
1209,9,22,22,20589.89
1210,6,9,12,31913.53
1211,2,6,9,62578.93
1212,2,1,3,37400.13
1213,15,22,22,32326.24
1214,6,30,27,25341.09
1215,7,12,8,16362.37
1216,14,16,17,10328.1
1217,12,7,10,6893.89
1218,3,17,18,12573.06
1219,6,30,27,58330.17
1220,3,21,30,48996.55
1221,6,6,9,45844.03
1222,13,11,7,35760.69
1223,10,12,8,17599.46
1224,1,17,18,16212.11
1225,5,21,30,47066.41
1226,9,20,29,3139.7
1227,10,26,28,3523.98
1228,4,26,28,4345.49
1229,4,2,2,40323.09
1230,6,17,18,13205.14
1231,2,22,22,17285.91
1232,1,20,29,2279.54
1233,4,23,23,25203.27
1234,13,1,3,57071.54
1235,7,29,26,38543.84
1236,4,27,24,24115.48
1237,13,2,4,60770.58
1238,12,2,5,6584.58
1239,11,13,14,38407.94
1240,14,11,7,20811.5
1241,11,17,18,919.26
1242,11,28,25,12264.1
1243,11,2,4,15783.97
1244,8,1,1,6422.07
1245,15,1,1,7082.66
1246,9,18,19,5652.34
1247,12,2,5,12812.83
1248,12,29,26,34360.27
1249,4,1,1,1311.85
1250,12,1,1,3416.33
1251,6,3,6,1775.11
1252,14,13,14,76256.81
1253,5,1,3,14811.63
1254,4,20,29,5031.16
1255,6,7,10,5735.19
1256,6,1,1,17053.5
1257,9,20,29,3447.21
1258,5,2,5,9454.35
1259,7,18,19,2373.41
1260,11,7,10,8780.1
1261,7,30,27,56924.87
1262,8,10,13,1040.91
1263,15,22,22,19455.2
1264,8,29,26,38016.55
1265,7,6,9,29849.14
1266,13,7,10,10501.67
1267,14,16,17,33758.26
1268,11,16,17,34807.36
1269,8,15,16,2315.25
1270,3,30,27,59893.35
1271,7,17,18,18568.31
1272,1,2,5,2108.34
1273,4,26,28,1485.4
1274,11,13,14,56554.21
1275,5,16,17,44099.11
1276,8,25,21,19779.15
1277,2,21,30,25609.71
1278,12,25,21,75248.74
1279,11,2,5,1823.33
1280,12,9,12,49374.59
1281,8,27,24,16407.1
1282,5,16,17,21046.01
1283,13,29,26,60595.25
1284,14,22,22,35319.47
1285,4,25,21,37869.02
1286,6,24,20,40661.99
1287,5,28,25,47920.8
1288,2,15,16,2177.48
1289,11,13,14,61695.12
1290,14,28,25,27250.33
1291,1,2,2,74447.66
1292,6,18,19,5593.9
1293,9,6,9,14299.42
1294,5,26,28,3691.74
1295,7,21,30,10253.4
1296,12,17,18,23429.6
1297,15,28,25,43906.96
1298,8,26,28,3813.67
1299,3,12,8,20100.04
1300,10,21,30,70242.54
1301,11,13,14,77030.6
1302,15,26,28,1043.25
1303,12,13,14,67559.5
1304,3,2,4,49109.75
1305,4,16,17,39395.94
1306,4,25,21,26766.78
1307,13,17,18,12384.58
1308,9,1,1,10130.31
1309,7,1,1,7514.63
1310,14,2,5,25737.28
1311,2,14,15,42462.35
1312,15,13,14,45939.25
1313,8,3,6,48715.13
1314,10,22,22,19254.98
1315,4,7,10,9952.67
1316,9,10,13,7285.76
1317,6,2,5,10433.82
1318,1,7,10,6685.92
1319,10,21,30,20120.93
1320,2,28,25,45649.89
1321,7,30,27,52605.2
1322,13,29,26,23971.32
1323,1,30,27,24806.38
1324,9,16,17,41957.33
1325,11,2,4,11152.0
1326,8,3,6,15207.3
1327,4,10,13,1001.44
1328,15,25,21,43284.09
1329,1,13,14,32183.86
1330,5,21,30,27828.75
1331,13,2,5,6914.21
1332,3,1,3,51412.32
1333,5,25,21,47720.56
1334,5,10,13,1950.35
1335,8,16,17,1220.48
1336,2,22,22,28431.4
1337,4,2,4,36828.04
1338,5,1,3,39458.59
1339,15,8,11,12181.36
1340,2,21,30,21465.38
1341,7,9,12,26304.42
1342,6,9,12,58943.14
1343,1,2,2,32209.05
1344,4,11,7,46704.49
1345,5,23,23,55102.86
1346,2,2,2,5899.49
1347,4,10,13,3899.64
1348,13,24,20,19907.81
1349,13,23,23,32834.55
1350,3,27,24,13555.05
1351,12,2,4,9412.17
1352,13,15,16,1808.59
1353,13,26,28,4239.57
1354,11,14,15,35415.6
1355,12,28,25,39695.14
1356,10,12,8,2702.04
1357,7,11,7,25050.42
1358,1,20,29,1380.88
1359,7,30,27,51133.82
1360,8,21,30,15830.07
1361,4,27,24,7650.06
1362,14,27,24,10930.39
1363,2,8,11,2764.8
1364,4,10,13,3467.96
1365,15,27,24,5307.32
1366,7,12,8,9944.02
1367,9,27,24,6519.48
1368,3,26,28,3673.94
1369,9,22,22,6441.69
1370,15,12,8,8013.74
1371,8,11,7,18179.28
1372,5,26,28,90.8
1373,4,2,2,55362.62
1374,2,7,10,8737.5
1375,4,1,3,9165.16
1376,15,1,1,11124.3
1377,9,13,14,58797.95
1378,13,23,23,40789.72
1379,1,9,12,57946.55
1380,12,17,18,1757.53
1381,4,14,15,46714.49
1382,9,6,9,35106.79
1383,11,25,21,1552.06
1384,11,1,1,15094.38
1385,13,27,24,3006.67
1386,14,27,24,21668.51
1387,10,10,13,7645.57
1388,5,3,6,25358.98
1389,10,11,7,37187.12
1390,9,10,13,6141.58
1391,8,11,7,46621.41
1392,4,16,17,35165.97
1393,14,2,5,5055.45
1394,15,15,16,3329.8
1395,11,27,24,22232.23
1396,7,9,12,10488.55
1397,2,6,9,39764.25
1398,12,2,4,65598.1
1399,2,2,5,11114.03
1400,8,21,30,66640.65
1401,4,21,30,4757.01
1402,14,11,7,21578.96
1403,13,2,5,14544.84
1404,12,6,9,10642.32
1405,5,12,8,17554.18
1406,6,2,4,12621.96
1407,15,22,22,28296.66
1408,7,18,19,6965.07
1409,14,25,21,40041.7
1410,5,22,22,45663.39
1411,14,3,6,888.02
1412,7,21,30,25606.48
1413,7,30,27,14523.61
1414,15,24,20,719.05
1415,13,26,28,4377.52
1416,14,2,4,45921.2
1417,4,20,29,615.62
1418,5,1,3,37900.16
1419,12,2,4,37250.27
1420,6,1,3,29118.56
1421,14,11,7,3499.9
1422,14,30,27,10570.56
1423,12,27,24,17669.64
1424,11,21,30,52802.77
1425,13,26,28,652.58
1426,4,9,12,45304.94
1427,8,1,3,50547.13
1428,1,1,1,9766.77
1429,9,11,7,33581.55
1430,9,7,10,1831.75
1431,4,22,22,26974.07
1432,7,15,16,1223.11
1433,7,11,7,23493.14
1434,12,6,9,48084.82
1435,3,18,19,3228.91
1436,2,12,8,15706.14
1437,5,7,10,3817.19
1438,5,2,5,18487.36
1439,9,1,1,12553.12
1440,10,2,4,33512.87
1441,5,16,17,3766.55
1442,13,14,15,83103.53
1443,12,25,21,4305.79
1444,6,6,9,46925.44
1445,9,24,20,8007.51
1446,12,22,22,14330.04
1447,5,23,23,66116.86
1448,9,2,4,62806.18
1449,15,10,13,4418.46
1450,2,3,6,52465.24
1451,9,10,13,3790.98
1452,7,3,6,28915.86
1453,8,2,5,8407.19
1454,13,12,8,20456.08
1455,9,2,5,21171.04
1456,9,1,1,13511.9
1457,11,1,3,51873.03
1458,5,23,23,45088.41
1459,2,13,14,63147.54
1460,11,28,25,38185.64
1461,5,3,6,19519.75
1462,3,21,30,7753.08
1463,6,1,1,5482.62
1464,8,8,11,10925.22
1465,4,1,1,2098.3
1466,7,2,5,15303.69
1467,1,21,30,39900.38
1468,13,8,11,7965.64
1469,13,21,30,22171.67
1470,6,8,11,12097.78
1471,4,10,13,7523.55
1472,15,17,18,10152.21
1473,6,18,19,2692.33
1474,15,16,17,42717.21
1475,11,6,9,80185.08
1476,4,29,26,1392.0
1477,6,24,20,20117.94
1478,15,1,3,2348.81
1479,4,24,20,24666.34
1480,7,7,10,2760.43
1481,11,29,26,23271.78
1482,2,28,25,44319.03
1483,13,14,15,53304.11
1484,15,7,10,2391.72
1485,5,6,9,36451.66
1486,3,17,18,15238.48
1487,4,26,28,2612.8
1488,5,1,1,14456.04
1489,13,13,14,13283.51
1490,6,29,26,26372.02
1491,12,21,30,26160.75
1492,13,22,22,39319.1
1493,7,8,11,4267.14
1494,5,18,19,7389.58
1495,12,21,30,19007.65
1496,9,21,30,69130.43
1497,9,14,15,71648.41
1498,15,13,14,76499.4
1499,1,7,10,7602.8
1500,9,6,9,19708.65
1501,8,7,10,2834.24
1502,14,27,24,10356.19
1503,7,27,24,12024.36
1504,1,17,18,7639.91
1505,14,22,22,16899.15
1506,12,23,23,38253.9
1507,3,30,27,45475.94
1508,9,2,2,72161.17
1509,7,11,7,20775.11
1510,12,20,29,253.86
1511,4,6,9,48056.31
1512,8,28,25,30459.21
1513,13,7,10,468.27
1514,9,28,25,16512.3
1515,1,1,1,6672.38
1516,12,18,19,8005.2
1517,6,27,24,6624.71
1518,2,23,23,69384.07
1519,3,23,23,51813.3
1520,6,26,28,1348.67
1521,1,2,4,48422.98
1522,2,10,13,2648.3
1523,6,12,8,9980.42
1524,6,2,5,3471.67
1525,10,3,6,41854.31
1526,1,1,3,18969.01
1527,3,6,9,10482.03
1528,2,7,10,9570.82
1529,7,17,18,16441.06
1530,1,7,10,7765.69
1531,6,11,7,25759.61
1532,12,29,26,1240.48
1533,10,9,12,54156.51
1534,6,20,29,4498.92
1535,4,20,29,5197.57
1536,15,2,2,6551.43
1537,2,7,10,972.66
1538,11,21,30,1539.9
1539,12,8,11,10285.55
1540,7,2,2,24109.1
1541,11,2,4,10563.19
1542,13,25,21,54635.53
1543,12,6,9,26092.31
1544,15,30,27,35585.27
1545,11,7,10,5557.45
1546,7,10,13,2832.93
1547,4,30,27,67988.25
1548,3,24,20,12402.94
1549,13,8,11,8896.32
1550,9,1,1,8429.49
1551,3,2,2,37454.54
1552,8,23,23,4295.31
1553,10,14,15,13138.32
1554,13,20,29,3495.66
1555,4,30,27,14259.62
1556,6,9,12,2646.3
1557,15,2,4,69287.04
1558,10,1,3,31523.87
1559,3,26,28,2620.36
1560,11,27,24,13865.57
1561,2,30,27,32595.18
1562,15,7,10,7194.96
1563,6,11,7,38991.44
1564,4,11,7,15859.7
1565,14,10,13,4772.44
1566,9,24,20,11975.91
1567,6,2,4,70696.67
1568,12,14,15,54827.76
1569,2,15,16,308.93
1570,9,1,1,8587.5
1571,4,1,1,12582.81
1572,2,15,16,2992.36
1573,6,1,1,14190.2
1574,9,11,7,7794.98
1575,3,3,6,30484.8
1576,1,10,13,7611.54
1577,14,15,16,3767.72
1578,4,22,22,37105.48
1579,8,18,19,12046.34
1580,6,24,20,36317.59
1581,8,2,5,4607.31
1582,6,2,5,3589.28
1583,6,2,4,40005.81
1584,13,30,27,23668.18
1585,5,2,4,51612.18
1586,1,9,12,8363.77
1587,8,11,7,51192.94
1588,7,2,2,20523.99
1589,12,24,20,28516.2
1590,1,17,18,10044.64
1591,2,13,14,67337.74
1592,1,11,7,39449.07
1593,15,15,16,4293.05
1594,12,14,15,31517.02
1595,10,2,5,26094.11
1596,15,25,21,48925.44
1597,10,7,10,5542.26
1598,11,6,9,81237.8
1599,11,12,8,1332.58
1600,3,18,19,9806.93
1601,4,17,18,7561.71
1602,3,26,28,1639.43
1603,13,16,17,58459.49
1604,14,2,5,20170.93
1605,6,21,30,1340.85
1606,10,23,23,47301.21
1607,9,17,18,5173.65
1608,9,7,10,4822.14
1609,1,3,6,848.52
1610,15,15,16,836.42
1611,12,20,29,5111.42
1612,9,1,1,11732.65
1613,8,30,27,1314.7
1614,13,2,2,58353.49
1615,15,1,3,7164.59
1616,2,16,17,14393.45
1617,10,18,19,8206.3
1618,9,17,18,25779.83
1619,3,11,7,31091.77
1620,14,29,26,10321.91
1621,12,1,3,49020.21
1622,2,29,26,56431.44
1623,6,12,8,18747.37
1624,3,1,1,8570.5
1625,13,1,1,16305.05
1626,14,30,27,48831.31
1627,6,12,8,35527.13
1628,1,13,14,32144.59
1629,15,12,8,26808.95
1630,2,22,22,39521.68
1631,14,1,1,7580.07
1632,14,2,4,51143.72
1633,2,9,12,1316.23
1634,1,29,26,54717.26
1635,13,20,29,376.77
1636,4,12,8,14529.1
1637,6,25,21,17033.64
1638,8,1,3,28698.0
1639,5,7,10,2989.38
1640,5,25,21,51398.04
1641,5,27,24,15155.17
1642,3,15,16,3409.1
1643,7,10,13,802.75
1644,1,12,8,7014.28
1645,10,9,12,59288.14
1646,4,22,22,29481.18
1647,8,2,5,5626.33
1648,6,27,24,23939.0
1649,3,1,1,13220.96
1650,8,26,28,3096.82
1651,5,20,29,5403.16
1652,15,2,5,10902.1
1653,7,3,6,44101.6
1654,15,1,1,2724.11
1655,14,2,2,9085.4
1656,1,13,14,32524.95
1657,6,11,7,18266.37
1658,13,2,2,59321.88
1659,12,11,7,6193.28
1660,14,2,2,63408.75
1661,8,24,20,27626.2
1662,15,23,23,36506.89
1663,6,8,11,3060.6
1664,1,21,30,23645.96
1665,11,18,19,5954.85
1666,15,8,11,5583.33
1667,11,25,21,27577.41
1668,7,13,14,53139.72
1669,15,15,16,2601.25
1670,3,29,26,35272.38
1671,10,24,20,28665.08
1672,2,1,1,20228.79
1673,6,15,16,2019.96
1674,13,25,21,64473.34
1675,12,11,7,8739.9
1676,4,28,25,7377.75
1677,13,13,14,58454.82
1678,13,22,22,12039.35
1679,1,6,9,8139.04
1680,14,8,11,6445.65
1681,10,12,8,21994.05
1682,5,7,10,4794.15
1683,11,9,12,5771.72
1684,15,26,28,3534.56
1685,6,27,24,20808.08
1686,4,3,6,29200.61
1687,4,1,3,1101.59
1688,6,28,25,46158.4
1689,2,27,24,1813.06
1690,8,12,8,27233.95
1691,5,27,24,6422.77
1692,6,17,18,10067.12
1693,6,16,17,55109.07
1694,6,28,25,2754.74
1695,2,6,9,15612.56
1696,13,22,22,32025.26
1697,13,3,6,34982.83
1698,10,13,14,43749.01
1699,3,13,14,4503.56
1700,8,29,26,32480.42
1701,8,2,2,55855.26
1702,11,7,10,6680.6
1703,7,22,22,11231.85
1704,4,16,17,37347.6
1705,5,29,26,15300.24
1706,1,18,19,6817.38
1707,14,8,11,9238.65
1708,7,2,4,37427.34
1709,9,1,1,13346.88
1710,10,20,29,3705.78
1711,9,1,1,7824.65
1712,6,2,4,31825.67
1713,11,7,10,3584.51
1714,14,1,1,16519.77
1715,11,22,22,34549.36
1716,14,11,7,13012.69
1717,4,20,29,4758.55
1718,11,9,12,19541.2
1719,11,17,18,21613.49
1720,12,1,3,7974.46
1721,10,18,19,10158.7
1722,7,13,14,65071.99
1723,14,2,5,2955.71
1724,14,12,8,26375.22
1725,11,9,12,22381.75
1726,2,27,24,13678.62
1727,9,26,28,445.66
1728,2,8,11,4457.56
1729,5,15,16,1710.1
1730,13,22,22,40271.89
1731,5,20,29,2324.14
1732,9,16,17,58582.87
1733,9,1,1,11555.98
1734,4,3,6,11849.83
1735,8,2,2,53936.36
1736,2,20,29,3697.57
1737,4,21,30,14531.49
1738,4,24,20,35290.8
1739,11,6,9,46307.25
1740,15,13,14,29495.0
1741,9,23,23,45687.17
1742,15,30,27,25756.2
1743,14,10,13,6930.31
1744,2,27,24,12624.9
1745,10,25,21,1305.73
1746,8,6,9,64654.94
1747,10,25,21,30368.97
1748,9,11,7,44455.3
1749,15,27,24,2972.28
1750,2,29,26,3397.18
1751,11,7,10,1541.85
1752,9,20,29,4860.75
1753,7,30,27,54090.18
1754,4,29,26,41983.69
1755,10,25,21,7136.01
1756,5,11,7,37184.19
1757,6,17,18,14005.29
1758,14,2,4,72872.73
1759,10,15,16,3542.88
1760,13,10,13,7041.16
1761,8,27,24,23359.17
1762,11,30,27,54868.75
1763,12,10,13,3640.98
1764,4,13,14,57607.17
1765,9,17,18,20358.71
1766,5,28,25,12139.33
1767,12,26,28,1983.83
1768,9,7,10,2689.61
1769,7,20,29,3603.46
1770,15,2,4,44550.7
1771,5,1,1,16495.36
1772,12,26,28,4448.18
1773,6,28,25,4481.7
1774,15,16,17,49218.83
1775,12,26,28,1041.25
1776,8,15,16,4337.25
1777,9,13,14,18640.95
1778,3,28,25,21110.69
1779,3,28,25,32121.05
1780,12,25,21,21991.85
1781,9,13,14,75989.55
1782,15,3,6,18058.4
1783,13,22,22,5745.04
1784,11,6,9,12244.62
1785,7,21,30,71119.42
1786,2,20,29,3338.16
1787,13,14,15,52781.44
1788,8,18,19,735.41
1789,4,21,30,53117.54
1790,6,6,9,38905.9
1791,7,27,24,5315.88
1792,6,30,27,28506.67
1793,3,2,4,22689.34
1794,15,2,2,9367.62
1795,6,13,14,69764.62
1796,1,16,17,22061.97
1797,5,3,6,21533.05
1798,12,9,12,40576.49
1799,10,2,4,32701.16
1800,15,1,1,4276.34
1801,7,13,14,10243.49
1802,9,13,14,4973.65
1803,8,21,30,53545.5
1804,5,10,13,5325.79
1805,10,28,25,32996.57
1806,2,16,17,24140.14
1807,5,25,21,38249.25
1808,10,18,19,849.48
1809,9,29,26,49093.52
1810,15,17,18,22290.15
1811,1,2,2,9245.1
1812,1,7,10,2553.16
1813,10,13,14,49233.51
1814,14,2,4,58278.82
1815,2,27,24,2323.05
1816,7,15,16,2248.87
1817,1,26,28,1659.52
1818,3,21,30,51523.52
1819,8,1,3,44274.65
1820,12,1,1,17457.34
1821,2,21,30,43848.99
1822,10,13,14,11434.01
1823,10,1,3,18655.41
1824,10,18,19,5513.97
1825,11,13,14,51828.84
1826,6,10,13,2523.9
1827,2,27,24,1088.25
1828,9,24,20,20800.58
1829,6,2,2,68378.69
1830,8,9,12,5366.16
1831,10,14,15,11962.74
1832,8,30,27,18145.71
1833,11,13,14,54773.64
1834,7,1,3,9203.82
1835,10,3,6,42411.43
1836,10,24,20,35703.32
1837,10,2,4,56365.03
1838,11,2,4,70463.05
1839,5,16,17,4330.23
1840,11,7,10,6167.6
1841,5,6,9,21476.04
1842,8,14,15,68766.7
1843,7,2,2,15800.27
1844,11,20,29,4136.94
1845,5,3,6,7645.99
1846,14,29,26,29901.15
1847,11,29,26,58905.77
1848,15,11,7,22110.52
1849,7,15,16,3783.84
1850,7,3,6,19403.58
1851,4,16,17,3005.24
1852,14,2,2,30948.82
1853,3,25,21,19943.63
1854,4,23,23,41118.32
1855,6,24,20,12343.07
1856,8,15,16,698.2
1857,4,24,20,22164.04
1858,3,9,12,54178.56
1859,15,7,10,7117.09
1860,1,23,23,31523.41
1861,2,24,20,23206.61
1862,9,13,14,74085.16
1863,11,2,2,26517.25
1864,12,27,24,5210.02
1865,8,14,15,61987.43
1866,7,2,4,23803.29
1867,5,8,11,6680.66
1868,1,24,20,14722.09
1869,4,30,27,10703.83
1870,8,18,19,10902.24
1871,5,3,6,44429.88
1872,8,6,9,29518.7
1873,10,7,10,1790.97
1874,11,26,28,3818.5
1875,5,28,25,17978.83
1876,9,12,8,4715.06
1877,12,28,25,46890.5
1878,14,23,23,4159.32
1879,12,18,19,7955.86
1880,6,13,14,28237.39
1881,3,2,2,8519.05
1882,8,6,9,65947.45
1883,11,28,25,19593.59
1884,15,11,7,39347.07
1885,3,30,27,23678.85
1886,4,24,20,28868.37
1887,10,12,8,22284.56
1888,11,24,20,33254.81
1889,12,30,27,43732.47
1890,2,16,17,13407.03
1891,11,29,26,47138.34
1892,4,23,23,66461.22
1893,7,27,24,3631.77
1894,8,8,11,3942.19
1895,10,15,16,3149.44
1896,15,20,29,4105.75
1897,2,15,16,2420.49
1898,15,13,14,3423.26
1899,2,9,12,41443.43
1900,7,20,29,639.87
1901,3,27,24,20418.55
1902,6,27,24,2489.54
1903,12,26,28,2305.52
1904,15,9,12,52264.7
1905,11,13,14,77021.7
1906,4,9,12,34071.39
1907,8,13,14,36601.68
1908,11,18,19,6843.97
1909,8,16,17,48362.81
1910,10,9,12,20964.03
1911,3,12,8,2925.36
1912,1,9,12,61542.99
1913,14,3,6,35966.45
1914,6,20,29,2017.1
1915,15,2,5,8512.77
1916,10,16,17,44619.31
1917,15,27,24,24828.47
1918,10,15,16,3237.24
1919,4,3,6,23375.0
1920,3,2,4,81879.23
1921,6,27,24,12000.2
1922,11,2,4,72475.92
1923,14,26,28,844.65
1924,2,22,22,2411.55
1925,13,25,21,35994.75
1926,8,20,29,4870.5
1927,2,22,22,43331.08
1928,13,6,9,79583.88
1929,1,1,1,9587.39
1930,14,24,20,14121.96
1931,15,7,10,1755.48
1932,9,2,4,26797.95
1933,4,20,29,1496.34
1934,9,30,27,39804.26
1935,5,6,9,7027.12
1936,1,10,13,3476.37
1937,7,6,9,75323.59
1938,9,1,3,12032.46
1939,3,10,13,5109.05
1940,4,1,1,11816.81
1941,1,24,20,5674.62
1942,8,23,23,49775.72
1943,15,13,14,33756.88
1944,9,8,11,8271.91
1945,3,10,13,835.71
1946,6,1,3,46091.81
1947,15,18,19,3286.44
1948,10,11,7,47735.88
1949,13,22,22,2826.68
1950,10,6,9,4621.88
1951,7,17,18,4213.36
1952,9,2,4,4467.78
1953,15,9,12,46024.21
1954,1,21,30,60542.14
1955,6,23,23,58123.02
1956,8,16,17,16556.23
1957,8,21,30,31830.92
1958,10,1,1,2419.49
1959,1,21,30,38435.42
1960,6,2,4,30454.09
1961,9,17,18,7569.49
1962,12,1,1,12577.33
1963,9,10,13,2595.14
1964,11,1,3,2079.43
1965,7,15,16,1830.54
1966,14,8,11,3117.83
1967,12,8,11,2250.82
1968,12,14,15,78136.93
1969,13,14,15,56170.5
1970,12,16,17,41577.84
1971,15,20,29,5284.39
1972,7,2,4,8663.17
1973,6,16,17,24366.71
1974,4,2,4,25799.12
1975,4,14,15,50283.52
1976,12,1,1,8909.74
1977,12,11,7,36517.94
1978,3,21,30,66734.25
1979,1,1,1,13317.56
1980,12,17,18,3695.73
1981,15,3,6,10479.55
1982,15,14,15,52603.63
1983,8,6,9,44412.44
1984,13,25,21,10702.77
1985,7,17,18,15294.23
1986,1,14,15,27144.36
1987,1,12,8,29417.8
1988,11,3,6,17860.53
1989,7,2,2,21022.96
1990,11,28,25,29832.73
1991,9,30,27,31946.33
1992,2,17,18,17493.37
1993,12,2,2,19954.82
1994,9,22,22,29178.55
1995,11,9,12,1181.13
1996,9,26,28,2015.42
1997,8,24,20,32535.89
1998,13,22,22,13674.08
1999,14,11,7,29764.17
2000,3,10,13,4688.09
2001,9,14,15,60193.0
2002,12,11,7,10832.86
2003,7,1,3,20277.38
2004,5,7,10,8505.05
2005,6,26,28,3062.35
2006,12,23,23,35981.5
2007,5,27,24,23508.16
2008,2,1,1,5795.13
2009,1,18,19,4210.54
2010,5,7,10,4883.0
2011,8,2,4,8503.06
2012,12,30,27,2698.71
2013,9,3,6,38092.03
2014,7,16,17,43862.25
2015,11,8,11,3637.46
2016,8,23,23,12265.94
2017,9,9,12,9342.89
2018,15,2,2,24673.93
2019,6,21,30,2637.35
2020,13,22,22,5650.62
2021,8,10,13,4786.76
2022,5,24,20,4758.42
2023,15,14,15,68074.45
2024,7,27,24,23445.84
2025,13,1,3,54775.88
2026,6,21,30,26936.6
2027,12,12,8,6689.18
2028,1,2,2,61640.25
2029,6,17,18,22255.99
2030,2,16,17,21654.46
2031,14,26,28,4019.17
2032,11,20,29,4743.29
2033,1,15,16,426.36
2034,4,13,14,76415.57
2035,3,10,13,6872.53
2036,6,2,4,18844.59
2037,12,13,14,83397.28
2038,14,15,16,2602.6
2039,6,28,25,27475.6
2040,12,10,13,4011.37
2041,14,15,16,525.59
2042,12,25,21,19070.82
2043,14,1,3,12094.08
2044,12,23,23,65269.87
2045,11,8,11,1343.75
2046,3,20,29,2319.3
2047,4,30,27,57436.57
2048,5,18,19,3049.62
2049,11,9,12,24254.3
2050,13,6,9,73023.64
2051,14,14,15,13677.94
2052,10,29,26,67293.65
2053,3,6,9,46341.96
2054,13,18,19,11141.6
2055,1,2,5,2603.81
2056,5,12,8,1322.86
2057,3,2,4,4768.02
2058,10,29,26,55328.72
2059,4,15,16,4438.64
2060,1,28,25,21173.44
2061,6,8,11,10003.18
2062,2,1,1,5133.13
2063,7,12,8,15501.82
2064,15,26,28,2240.54
2065,9,21,30,13655.49
2066,13,27,24,7787.94
2067,14,18,19,9266.52
2068,4,28,25,21840.71
2069,12,14,15,35700.85
2070,5,11,7,4176.86
2071,13,21,30,8482.59
